lyrics
""
"Ah ah ah ah [x8]$Girl, you're gorgeous$Even though you might not always feel like it but you are$And you're worth it$I assure you I would dye my hair in crazy colours just to make you smile$I'll take you out tonight$Throw away your phone$Don't care about your boyfriend waking up alone$I'll take you out tonight$Leave it all at home$Don't care about your boyfriend waking up alone$I just wanna spend the nights with you$Do it like your mother said not to do$Everytime I hear the phone ring$I feel the same thing, I feel the same thing$I just wanna spend the nights with you$With you, with you, with you$Ah ah ah ah [x8]$Lose the tension$Even though the world is mad and you feel out of control$But you're the best thing$When you let it all fly, bang your head and put your hands up in the air, oh babe$I'll take you out tonight$Throw away your phone$Don't care about your boyfriend waking up alone$I'll take you out tonight$Leave it all at home$Don't care about your boyfriend waking up alone$I just wanna spend the nights with you$Do it like your mother said not to do$Everytime I hear the phone ring$I feel the same thing, I feel the same thing$I just wanna spend the nights with you$With you, with you, with you$Ah ah ah ah  (I just wanna spend the nights with you)$Ah ah ah ah  (I just wanna spend the nights with you)$Ah ah ah ah$Ah ah ah ah"
"Like walking into a dream, so unlike what$you've seen$so unsure but it seems, 'cause we've been$waiting for you$Fallen into this place, just giving you a small$taste$of your afterlife here so stay, you'll be back$here soon anyway$I see a distant light, but girl this can't be right$Such a surreal place to see so how did this$come to be$Arrived too early$And when I think of all the places I just don't$belong$I've come to grips with life and realize this is$going too far$I don't belong here, we gotta move on dear$escape from this afterlife$'Cause this time I'm right to move on and on$far away from here$A place of hope and no pain, perfect skies with$no rain$Can leave this place but ain, 'cause we've$been waiting for you$Fallen into this place, just giving you a small$taste$of your afterlife here so stay, you'll be back$here soon anyway$This peace on earth's not right (with my back$against the wall)$No pain or sign of time (I'm much too young to$fall)$So out of place don't wanna stay, I feel wrong$and that's my sign$I've made up my mind$Give me your hand but realize I just wanna say$goodbye$Please understand I have to leave and carry on$my own life$I don't belong here, I gotta move on dear$escape from this afterlife$'Cause this time I'm right to move on and on$far away from here$Got nothing against you and surely I'll miss you$This place full of peace and light, and I'd hope$you might$take me back inside when the time is right$Loved ones back home all crying 'cause they're$already missing me$I pray by the grace of God that there's$somebody listening$Give me a chance to be that person I wanna be$(Who are you?; I am unbroken; I'm choking on$this ecstasy)$Oh Lord I'll try so hard but you gotta let go of$(Unbreak me, unchain me, I need another$chance to live)$I don't belong here, I gotta move on dear$escape from this afterlife$'Cause this time I'm right to move on and on$far away from here$Got nothing against you and surely I'll miss you$This place full of peace and light, and I'd hope$you might$take me back inside when the time is right"
""
"They said love hurts$I wrote that book$I climbed that wall$I had one look$But you just came around to say hello$The streets were filled with guilty hearts$And here was I right from the start$And I lost everything when I lost you$CHORUS$So tell me why-y-y-y$Should I let you go$Give me 20 good reasons$I need to know, yeah$And at that point$There was no pain$There was no sky, there was no rain$For all there was was you$And your sweet face$But life is life and things will change$Like scenes upon an actor's stage$Tomorrow comes today, for all we know$CHORUS$So tell me baby why-y-y-y$Should I let you go$Give me 20 good reasons$I need to know, yeah$Give me 20 good reasons $Give me 20 good reasons$Give me 20 good reasons$To let you go$CHORUS$So tell me baby why-y-y-y$Should I let you go$Give me 20 good reasons$I need to know, yeah$CHORUS$So tell me baby why-y-y-y$Should I let you go$Give me 20 good reasons$I need to know, yeah$Give me 20 good reasons $Give me 20 good reasons$Give me 20 good reasons"
"Do you know what's worth fighting for$When it's not worth dying for?$Does it take your breath away$And you feel yourself suffocating?$Does the pain weigh out the pride$And you look for a place to hide?$Did someone break your heart inside?$You're in ruins$One, 21 guns$Lay down your arms, give up the fight$One, 21 guns$Throw up your arms into the sky, you and I$When you're at the end of the road$And you lost all sense of control$And your thoughts have taken their toll$When your mind breaks the spirit of your soul$Your faith walks on broken glass$And the hangover doesn't pass$Nothing's ever built to last$You're in ruins$One, 21 guns$Lay down your arms, give up the fight$One, 21 guns$Throw up your arms into the sky, you and I$Did you try to live on your own$When you burned down the house and home?$Did you stand too close to the fire?$Like a liar looking for forgiveness from a stone$When it's time to live and let die$And you can't get another try$Something inside this heart has died$You're in ruins$One, 21 guns$Lay down your arms, give up the fight$One, 21 guns$Throw up your arms into the sky$One, 21 guns$Lay down your arms, give up the fight$One, 21 guns$Throw up your arms into the sky, you and I"
"I hear the drums echoing tonight$But she hears only whispers of some quiet conversation$She's coming in, 12: 30 flight$The moonlit wings reflect the stars that guide me towards salvation$I stopped an old man along the way$Hoping to find some long forgotten words or ancient melodies$He turned to me as if to say, ""Hurry boy, it's waiting there for you""$It's gonna take a lot to take me away from you$There's nothing that a hundred men or more could ever do$I bless the rains down in Africa$Gonna take some time to do the things we never had$The wild dogs cry out in the night$As they grow restless, longing for some solitary company$I know that I must do what's right$As sure as Kilimanjaro rises like Olympus above the Serengeti$I seek to cure what's deep inside, frightened of this thing that I've become$It's gonna take a lot to drag me away from you$There's nothing that a hundred men or more could ever do$I bless the rains down in Africa$Gonna take some time to do the things we never had$Hurry boy, she's waiting there for you$It's gonna take a lot to drag me away from you$There's nothing that a hundred men or more could ever do$I bless the rains down in Africa$I bless the rains down in Africa$(I bless the rain)$I bless the rains down in Africa$(I bless the rain)$I bless the rains down in Africa$I bless the rains down in Africa$(Ah, gonna take the time)$Gonna take some time to do the things we never had"
"I ain't cooking all day (I ain't your mama!)$I ain't gon' do your laundry (I ain't your mama!)$I ain't your mama, boy (I ain't your mama!)$When you're going get your act together?$I ain't your mama...$No, I ain't your mama$No, I ain't your mama, no!$Wake up, rise and shine, ah-yeah-yeah-yeah$Let's get to work on time, ah-yeah-yeah-yeah$No more playing video games, ah-yeah-yeah-yeah$Things are about to change, I hear, I hear...$We used to be crazy in love$Can we go back to how we were?$When did you get too comfortable?$Cause I'm too good for that, I'm too good for that$Just remember that, hey$I ain't cooking all day, I ain't your mama$I ain't gon' do your laundry, I ain't your mama$I ain't your mama, boy, I ain't your mama$When you're going get your act together?$I ain't your mama$No, I ain't your mama$No, I ain't your mama, no$Lucky to have these curves, ah-yeah-yeah-yeah$Stuck hitting on my nerves, ah-yeah-yeah-yeah$You're still tryna ride this train? Ah-yeah-yeah-yeah$But something's gotta change, ah-yeah-yeah-yeah$We used to be crazy in love$Can we go back to how we were?$When did you get too comfortable?$Cause I'm too good for that, I'm too good for that$Just remember that, hey!$I ain't gon' be cooking all day, I ain't your mama$(I ain't your mama, no)$I ain't gon' do your laundry, I ain't your mama$(I ain't your mama, hey)$I ain't your mama, boy, I ain't your mama$When you're gon' get your act together?$I ain't your mama (I ain't your mama)$No, I ain't your mama$No, I ain't your mama, no$I ain't your mama, no$We used to be crazy in love$Can we go back to how we were?$When did you get too comfortable?$Cause I'm too good for that, I'm too good for that$Just remember that, hey$I ain't gon' be cooking all day, I ain't your mama (I ain't your mama)$I ain't gon' do your laundry, I ain't your mama (I ain't your mama)$I ain't your mama, boy (No, no, no)$I ain't your mama, boy (No, no)$When you're gon' get your act together? (Cause I ain't your mama, hey)$I ain't gon' be cooking all day, I ain't your mama$I ain't gon' do your laundry, I ain't your mama (I ain't your mama, hey)$I ain't your mama, boy (Na, na, na...)$I ain't your mama, boy (Na, na, na...)$When you're gon' get your act together?$(No, I ain't your mama, no...)$No, I ain't your mama$No, I ain't your mama$(No, I ain't your mama, no...!)"
"I walked through the door with you the air was cold$But something about it felt like home somehow$And I left my scarf there at your sister's house$And you still got it in your drawer, even now$Oh, your sweet disposition and my wide-eyed gaze$We're singing in the car getting lost upstate$Autumn leaves falling down like pieces into place$And I can picture it after all these days$And I know it's long gone and that magic's not here no more$And I might be okay but I'm not fine at all$'Cause there we are again on that little town street$You almost ran the red 'cause you were looking over me$Wind in my hair, I was there, I remember it all too well$Photo album on the counter$Your cheeks were turning red$You used to be a little kid with glasses in a twin-sized bed$And your mother's telling stories 'bout you on the tee ball team$You taught me about your past thinking your future was me$And I know it's long gone and$there was nothing else I could do$And I forget about you long enough$to forget why I needed to$'Cause there we are again in the middle of the night$We're dancing 'round the kitchen in the refrigerator light$Down the stairs, I was there, I remember it all to well$Yeah$And maybe we got lost in translation$Maybe I asked for too much$But maybe this thing was a masterpiece$'til you tore it all up$Running scared, I was there, I remember it all too well$And you call me up again just to break me like a promise$So casually cruel in the name of being honest$I'm a crumpled up piece of paper lying here$'Cause I remember it all, all, all too well$Time won't fly, it's like I'm paralyzed by it$I'd like to be my old self again$but I'm still trying to find it$After plaid shirt days and nights when you made me your own$Now you mail back my things and I walk home alone$But you keep my old scarf from that very first week$'Cause it reminds you of innocence and it smells like me$You can't get rid of it 'cause you remember it all too well$Yeah$'Cause there we are again when I loved you so$Back before you lost the one real thing you've ever known$It was rare, I was there, I remember it all too well$Wind in my hair, you were there, you remember it all$Down the stairs, you were there, 'cause you remember it all$It was rare, I was there, I remember it all too well"
"I wanted to be like you$I wanted everything$So I tried to be like you$And I got swept away$I didn't know that it was so cold and$You needed someone to show you the way$So I took your hand and we figured out that$When the tide comes I'd take you away$If you want to$I can save you$I can take you away from here$So lonely inside$So busy out there$And all you wanted was somebody who cares$I'm sinking slowly$So hurry hold me$Your hand is all I have to keep me hanging on$Please, can you tell me?$So I can finally see$Where you go when you're gone$If you want to$I can save you$I can take you away from here$So lonely inside$So busy out there$And all you wanted was somebody who cares$All you wanted was somebody who cares$If you need me you know I'll be there, yeah$Oh, oh, whoa, yeah$If you want to$I can save you$I can take you away from here (I can take you away)$So lonely inside$So busy out there$And all you wanted was somebody who cares$Please, can you tell me?$So I can finally see$Where you go when you're gone"
"Maybe I didn't treat you,$Quite as good as I should have$Maybe I didn't love you,$Quite as often as I should have$Little things, I should have said and done,$I just never took the time...$You were always on my mind,$You were always on my mind$Maybe I didn't hold you,$All those lonely lonely times$And I guess I never told you,$I'm so happy that your mine$If I made you feel second best,$Well I'm sorry I was blind$You were always on my mind,$You were always on my mind$Tell, Tell me, Tell me that your sweet love hasn't died$Give to me, give me one more chance$To keep you satisfied, satisfied$Little things I should have said and done,$I just never took the time$You were always on my mind, yeah...$You were always on my mind..."
"Baptized with a perfect name$The doubting one by heart$Alone without himself$War between him and the day$Need someone to blame$In the end, little he can do alone$You believe but what you see$You receive but what you give$Caress the one, the Never-Fading$Rain in your heart, the tears of snow-white sorrow$Caress the one, the hiding amaranth$In a land of the daybreak$Apart from the wandering pack$In this brief flight of time we reach$For the ones, whoever dare$You believe but what you see$You receive but what you give$Caress the one, the Never-Fading$Rain in your heart, the tears of snow-white sorrow$Caress the one, the hiding amaranth$In a land of the daybreak$Caress the one, the Never-Fading$Rain in your heart, the tears of snow-white sorrow$Caress the one, the hiding amaranth$In a land of the daybreak$Reaching, searching for something untouched$Hearing voices of the Never-Fading calling$Calling$Calling$Caress the one, the Never-Fading$Rain in your heart, the tears of snow-white sorrow$Caress the one, the hiding amaranth$In a land of the daybreak$Caress the one, the Never-Fading$Rain in your heart, the tears of snow-white sorrow$Caress the one, the hiding amaranth$In a land of the daybreak"
""
"I always flirt with death$I could kill, but I don't care about it$I can face your threats$Stand up tall and scream and shout about it$I think I'm on another world with you$I'm on another planet with you$You always get under my skin$I don't find it irritating$You always play to win$I don't need rehabilitating$Another girl, another planet$Another girl, another planet$Space travels in my blood$And there ain't nothing I can do about it$Long journeys wear me out$Oh God we won't live without it$Another girl is loving you now$Another planet, forever holding you down$Another planet"
"I'm holding on your rope$Got me ten feet off the ground$And I'm hearing what you say$But I just can't make a sound$You tell me that you need me$Then you go and cut me down, but wait$You tell me that you're sorry$Didn't think I'd turn around and say$That it's too late to apologize, it's too late$I said it's too late to apologize, it's too late$Too late, oh$I'd take another chance, take a fall$Take a shot for you$And I need you like a heart needs a beat$But it's nothing new, yeah yeah$I loved you with a fire red, now it's turning blue$And you say sorry like the angel$Heaven let me think was you$But I'm afraid$It's too late to apologize, it's too late$I said it's too late to apologize, it's too late, whoa whoa$It's too late to apologize, it's too late$I said it's too late to apologize, it's too late$I said it's too late to apologize, yeah, too late$I said it's too late to apologize, yeah, too late$I'm holding on your rope$Got me ten feet off the ground"
""
"'Cause baby now we got bad blood$You know it used to be mad love$So take a look at what you've done$'Cause baby now we got bad blood (hey!)$Now we got problems$And I don't think we can solve them$You made a really deep cut$And baby now we got bad blood (hey!)$Did you have to do this?$I was thinking that you could be trusted$Did you have to ruin what was shining now it's all rusted$Did you have to hit me where$I'm weak, baby, I couldn't breathe$I rubbed it in so deep$Salt in the wound like you're laughing right at me$Oh, it's so sad to think about the good times$You and I$'Cause baby now we got bad blood$You know it used to be mad love$So take a look at what you've done$'Cause baby now we got bad blood (hey!)$Now we got problems$And I don't think we can solve them$You made a really deep cut$And baby now we got bad blood (hey!)$Did you think we'd be fine?$Still got scars on my back from your knife$So don't think it's in the past$These kind of wounds they last and they last$Now did you think it all through?$All these things will catch up to you$And time can heal but this won't$So if you come in my way, just don't$Oh, it's so sad to think about the good times$You and I$'Cause baby now we got bad blood$You know it used to be mad love$So take a look at what you've done$'Cause baby now we got bad blood (hey!)$Now we got problems$And I don't think we can solve them$You made a really deep cut$And baby now we got bad blood (hey!)$Band-aids don't fix bullet holes$You say sorry just for show$You live like that, you live with ghosts (ghosts, ghosts)$Band-aids don't fix bullet holes (hey!)$You say sorry just for show (hey!)$You live like that, you live with ghosts (hey!)$Hm, if you love like that blood runs$(Bad) 'Cause baby now we got bad blood$You know it used to be mad love$So take a look at what you've done$'Cause baby now we got bad blood (bad)$(Blood) Now we got problems$And I don't think we can solve them (think we can solve them)$You made a really deep cut$And baby now we got bad blood$('Cause now we got bad blood) 'Cause baby now we got bad blood$You know it used to be mad love$So take a look at what you've done (look at what you've done)$'Cause baby now we got bad blood (woah)$Now we got problems$And I don't think we can solve them$You made a really deep cut$And baby now we got bad blood (hey!)"
"Enrique Iglesias$Gente de Zona$Descemer$Yo te miro y se me corta la respiracion$Cuando tu me miras, se me sube el corazon$(Me palpita lento el corazon)$Y en un silencio, tu mirada dice mil palabras$La noche en la que te suplico que no salga el sol$Bailando, bailando, bailando, bailando$Tu cuerpo y el mio llenando el vacio$Subiendo y bajando (subiendo y bajando)$Bailando, bailando, bailando, bailando$Ese fuego por dentro me esta enloqueciendo$Me va saturando$Con tu fisica y tu quimica, tambien tu anatomia$La cerveza y el tequila, y tu boca con la mia$Ya no puedo mas (ya no puedo mas)$Ya no puedo mas (ya no puedo mas)$Con esta melodia, tu color, tu fantasia$Con tu filosofia mi cabeza esta vacia$Y ya no puedo mas (ya no puedo mas)$Ya no puedo mas (ya no puedo mas)$Yo quiero estar contigo$Vivir contigo, bailar contigo$Tener contigo una noche loca (una noche loca)$Ay, besar tu boca (y besar tu boca)$Yo quiero estar contigo$Vivir contigo, bailar contigo$Tener contigo una noche loca$Con tremenda nota$Oh-oh-oh-oh, oh-oh-oh-oh$Oh-oh-oh-oh-oh, oh-oh-oh-oh$Tu me miras y me llevas a otra dimension$(Estoy en otra dimension)$Tus latidos aceleran a mi corazon$(Tus latidos aceleran a mi corazon)$Que ironia del destino no poder tocarte$Abrazarte y sentir la magia de tu olor$Bailando, bailando, bailando, bailando$Tu cuerpo y el mio llenando el vacio$Subiendo y bajando (subiendo y bajando)$Bailando, bailando, bailando, bailando$Ese fuego por dentro me esta enloqueciendo$Me va saturando$Con tu fisica y tu quimica, tambien tu anatomia$La cerveza y el tequila, y tu boca con la mia$Ya no puedo mas (ya no puedo mas)$Ya no puedo mas (ya no puedo mas)$Con esta melodia, tu color, tu fantasia$Con tu filosofia mi cabeza esta vacia$Y ya no puedo mas (ya no puedo mas)$Ya no puedo mas (ya no puedo mas)$Yo quiero estar contigo$Vivir contigo, bailar contigo$Tener contigo una noche loca (una noche loca)$Ay, besar tu boca (y besar tu boca)$Yo quiero estar contigo$Vivir contigo, bailar contigo$Tener contigo una noche loca$Con tremenda nota$Oh-oh-oh-oh, oh-oh-oh-oh$Oh-oh-oh-oh-oh, oh-oh-oh-oh$Oh-oh-oh-oh, oh-oh-oh-oh$Oh-oh-oh-oh-oh, oh-oh-oh-oh$Oh-oh-oh-oh$Bailando, amor$Oh-oh-oh-oh$Bailando, amor$Oh-oh-oh-oh-oh$Es que se me va el dolor"
